ensembl,gene_symbol_x,obs_lof,exp_lof,UNEECON.G,protein_complex,transcript_factor,reactome_nervous_development,reactome_developmental_biology,GO_central_neurvous_development,GO_embryo_development,cpg_density,promoter_phastcons,exonic_phastcons,PPI_degree,gene_expression_level,tissue_specificity_tau,enhancer_number,h3k4me3,h2az,h3k27me3,h3k9ac,Gene ID,Essentiality test,VP,VN,CL,SP,DL,Organismal Essentiality test,gene_symbol_y,DeepLOF_score
ENSG00000142082,SIRT3,8,13.814,-1.038572485,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,0.505923044,-0.86986707,-1.608553835,0.49303493,0.32034758,-0.959175513,0.512350641,ENSG00000142082,0,1,0,0,0,1,1,SIRT3,0.24799317
ENSG00000142089,IFITM3,2,2.3435,0.061511034,0,0,0,0,0,0,0.0,0.0,0.0,2.069448315,2.334890962,-0.965538732,0.450877348,0.706044098,0.205000929,0.102760618,0.585766796,ENSG00000142089,0,0,0,0,0,0,0,IFITM3,0.54337645
ENSG00000142102,ATHL1,26,34.829,-0.534453971,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,0.356160254,0.014841094,-0.200971132,0.539082364,0.043278239,1.239679319,0.320772698,ENSG00000142102,0,0,0,0,0,0,0,ATHL1,0.2948389
ENSG00000142149,HUNK,3,29.461,0.351297151,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.797678499,-0.021723167,0.765645547,0.410900058,0.260255542,1.107607594,0.300665967,ENSG00000142149,0,1,0,0,0,1,1,HUNK,0.84447116
ENSG00000142156,COL6A1,8,63.496,0.394767678,0,0,1,1,0,1,0.0,0.0,0.0,-0.697760003,1.455745401,-0.26253512,0.692768764,0.513217212,0.391168856,0.944820039,0.625160881,ENSG00000142156,0,0,0,0,0,0,0,COL6A1,0.85576785
ENSG00000142166,IFNAR1,20,23.99,-0.983732041,1,0,0,0,0,0,1.413929899,-0.471130844,-2.812299137,-0.086027182,0.898026663,-0.833736041,0.602492668,0.458686342,0.234889227,0.195527233,0.340517108,ENSG00000142166,0,1,0,0,0,1,1,IFNAR1,0.23443466
ENSG00000142173,COL6A2,22,54.312,-0.643984826,0,0,1,1,0,0,0.0,0.0,0.0,-0.697760003,1.750407697,-0.143397464,0.285233211,0.533240558,0.099125118,0.957235203,0.403745457,ENSG00000142173,0,1,0,0,0,1,1,COL6A2,0.57510054
ENSG00000142178,SIK1,5,30.823,0.276769725,0,0,0,0,0,0,2.42222318,-0.214134986,0.146931923,-0.697760003,-0.40387328,0.021283929,1.00926268,0.61121871,0.306942756,0.549190066,0.680242653,ENSG00000142178,0,0,0,0,0,0,0,SIK1,0.80261445
ENSG00000142185,TRPM2,70,76.81,-1.013164667,0,0,0,0,0,0,-1.73426339,-1.507085613,-0.386922887,-0.697760003,-0.362683572,-0.125084055,-1.608553835,0.094935337,0.04270865,1.085927903,0.004284128,ENSG00000142185,0,1,0,0,0,1,1,TRPM2,0.12008196
ENSG00000142186,SCYL1,20,42.955,-0.240205994,1,0,0,0,0,0,-0.766770619,1.418075682,0.11253835,0.883547281,1.250060337,-1.082409106,-1.608553835,0.516649884,0.386646106,-0.35139346,0.617754458,ENSG00000142186,0,0,0,0,0,0,0,SCYL1,0.51831657
ENSG00000142188,TMEM50B,4,9.9533,-0.113519154,0,0,0,0,0,0,1.336940254,0.204519557,0.731224263,2.030219228,0.761909611,-0.871451837,0.847604859,0.445326202,0.52788658,-0.592246001,0.336681637,ENSG00000142188,0,0,0,0,0,0,0,TMEM50B,0.61374825
ENSG00000142192,APP,12,46.389,0.503130882,1,0,0,0,1,0,1.367960314,0.86263302,1.027130334,-0.086027182,2.057870419,-0.928159928,0.699513733,0.66439234,0.504934359,0.126690935,0.677595967,ENSG00000142192,0,0,0,0,0,0,0,APP,0.74466884
ENSG00000142197,DOPEY2,51,102.54,-0.450357028,0,0,0,0,0,0,1.070313728,-1.21979868,0.858263562,-0.697760003,0.006486865,-0.351154336,-1.608553835,-0.711815084,-1.710144796,-0.585880747,-0.384823873,ENSG00000142197,0,1,0,0,0,1,1,DOPEY2,0.48208177
ENSG00000142224,IL19,8,11.103,-0.539959542,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-1.70893271,1.735198049,-1.608553835,-0.639424365,-0.015233597,0.830100486,-0.834567261,ENSG00000142224,0,0,0,0,0,0,0,IL19,0.23966521
ENSG00000142227,EMP3,9,9.9399,-0.47992664,0,0,0,0,0,0,0.0,0.0,0.0,2.600898744,1.426269291,-0.551284041,0.777004371,0.550822891,0.593480419,-0.300107659,0.50217383,ENSG00000142227,0,0,0,0,0,0,0,EMP3,0.30524772
ENSG00000142233,NTN5,20,16.395,-0.939987541,0,0,0,0,0,0,-1.646598157,-0.757461218,-2.067377923,-0.697760003,-1.517043784,0.588910191,-1.608553835,-0.523988433,0.36937698,0.457479274,0.057557413,ENSG00000142233,0,0,0,0,0,0,0,NTN5,0.09747684
ENSG00000142235,LMTK3,3,42.497,1.313891431,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.390073849,0.292317308,0.354282651,0.301302524,0.466205978,0.756690272,0.059390181,ENSG00000142235,0,0,0,0,0,0,0,LMTK3,0.8906709
ENSG00000142273,CBLC,19,24.413,-0.993555963,0,0,0,0,0,0,-1.750102348,-1.039646496,-0.501697449,-0.086027182,-0.230002655,0.823962669,-1.608553835,-0.215007372,-0.005704129,0.326034956,0.078555771,ENSG00000142273,0,0,0,0,0,0,0,CBLC,0.16001594
ENSG00000142279,WTIP,9,15.768,-0.572294986,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.098748886,-0.343103457,0.86628201,0.333393659,0.27508832,0.567817779,0.291563555,ENSG00000142279,0,0,0,0,0,0,0,WTIP,0.3854583
ENSG00000142303,ADAMTS10,12,58.954,2.103001519,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.154089321,-0.672138815,0.519971051,0.387653243,0.422497002,0.70259062,0.343046726,ENSG00000142303,0,0,0,0,0,0,0,ADAMTS10,0.8109243
ENSG00000142319,SLC6A3,3,30.88,2.614850011,0,0,0,0,1,0,0.0,0.0,0.0,-0.697760003,-1.163610406,1.680188468,0.151692823,-0.207603597,-0.400175799,1.38834367,-0.897667695,ENSG00000142319,0,1,0,0,0,1,1,SLC6A3,0.8869756
ENSG00000142327,RNPEPL1,11,23.082,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.736769837,-0.766022895,0.75985354,0.876315195,0.865233889,0.020806181,0.882753804,ENSG00000142327,0,0,0,0,0,0,0,RNPEPL1,0.53758895
ENSG00000142330,CAPN10,24,33.79,0.089482466,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,0.383319992,-1.086498522,0.69727695,0.662108841,0.310985493,-0.75836197,0.779284618,ENSG00000142330,0,0,0,0,0,0,0,CAPN10,0.363923
ENSG00000142347,MYO1F,24,66.581,0.738017846,0,0,0,0,0,0,0.0,0.0,0.0,0.525702109,0.139387344,-0.062568872,-0.218822188,0.264775225,-0.430929418,0.469970874,-0.071989723,ENSG00000142347,0,0,0,0,0,0,0,MYO1F,0.6399234
ENSG00000142405,NLRP12,41,39.256,-1.032858172,0,0,0,0,0,0,-1.339466218,-0.801144136,-3.059432037,-0.697760003,-1.206666385,0.889253472,-1.608553835,-0.990902343,-0.883304197,0.457112955,-0.721346137,ENSG00000142405,0,0,0,0,0,0,0,NLRP12,0.08164644
ENSG00000142408,CACNG8,0,10.33,0.572400618,0,0,0,1,0,0,-0.426748885,-0.605049282,-2.397502458,-0.697760003,-1.263965308,1.015709101,-0.277214152,-0.027177775,-0.14115656,1.299739279,-0.149793114,ENSG00000142408,0,0,0,0,0,0,0,CACNG8,0.8485875
ENSG00000142409,ZNF787,0,7.1957,1.171151025,0,0,0,0,0,0,0.682069039,-0.472087405,0.170940893,-0.697760003,0.008353136,-0.61616823,0.958031912,0.556833204,0.585861764,-1.179048469,0.759044162,ENSG00000142409,0,1,0,0,0,1,1,ZNF787,0.8426723
ENSG00000142444,C19orf52,6,6.6876,-0.86819333,0,0,0,0,0,0,0.482392073,0.759643365,0.562725656,-0.697760003,0.442151453,-0.950411811,0.864755691,0.412098238,0.199064481,-1.195954751,0.471242377,ENSG00000142444,0,0,0,0,0,0,0,C19orf52,0.24621737
ENSG00000142449,FBN3,90,144.34,-0.80194383,0,0,0,0,0,0,-0.53830337,-0.951324098,-0.364313263,-0.697760003,-1.63097087,0.854861085,0.473897935,-0.169194777,-0.196285037,1.081728002,-0.184609956,ENSG00000142449,0,0,0,0,0,0,0,FBN3,0.3431543
ENSG00000142459,EVI5L,4,42.685,2.059198309,0,0,0,0,0,0,0.0,0.0,0.0,1.418492585,0.302598266,-0.633615073,0.937806797,0.459354738,0.640898429,0.547792544,0.445730689,ENSG00000142459,0,0,0,0,0,0,0,EVI5L,0.8862341
ENSG00000142484,TM4SF5,5,10.842,0.011602121,0,0,0,0,0,0,-1.947919854,-0.979702053,-0.964652316,-0.086027182,-0.475933311,1.563225578,-1.608553835,-0.99560162,-0.673676374,0.891878116,-0.427963251,ENSG00000142484,0,1,0,0,0,1,1,TM4SF5,0.43468463
ENSG00000142494,SLC47A1,24,28.942,-0.906588817,0,0,0,0,0,0,0.0,0.0,0.0,-0.086027182,-0.287395989,0.366183649,0.473897935,0.045284024,0.05667478,1.081168618,-0.152350754,ENSG00000142494,0,1,0,0,0,1,1,SLC47A1,0.17713058
ENSG00000142512,SIGLEC10,15,35.891,-0.234804794,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,0.079425142,0.388281731,-1.608553835,-0.729816457,-0.884075428,0.912830306,-1.173045757,ENSG00000142512,0,0,0,0,0,0,0,SIGLEC10,0.5334794
ENSG00000142513,ACPT,21,19.96,-0.56522385,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-2.05943714,1.782092147,-1.608553835,-1.420548027,-1.264914771,0.440614628,-0.839940594,ENSG00000142513,0,0,0,0,0,0,0,ACPT,0.1106503
ENSG00000142515,KLK3,9,10.674,-1.006915453,1,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.009211771,2.082191948,-1.608553835,-2.019146703,-4.186574629,1.42301173,-1.551299893,ENSG00000142515,0,0,0,0,0,0,0,KLK3,0.12688297
ENSG00000142528,ZNF473,7,29.653,0.125288246,0,1,0,0,0,0,0.0,0.0,0.0,1.137437578,-0.258984751,-0.273221856,0.731761028,0.492551268,0.269619998,-1.621271712,0.57994647,ENSG00000142528,0,0,0,0,0,0,0,ZNF473,0.7244836
ENSG00000142530,FAM71E1,6,7.3084,-0.952218519,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.792935974,0.307028401,0.564696584,0.337978863,0.258748712,-0.212204873,0.340615592,ENSG00000142530,0,0,0,0,0,0,0,FAM71E1,0.186127
ENSG00000142538,PTH2,3,1.661,-1.008872409,0,0,0,0,0,0,-0.45171122,-0.032069682,0.480195272,-0.697760003,-2.154657599,2.066543228,-0.486926737,0.04207025,0.226579547,1.699100746,-0.004625066,ENSG00000142538,0,0,0,0,0,0,0,PTH2,0.12843847
ENSG00000142546,NOSIP,10,15.939,1.262893145,0,0,0,0,0,0,-0.810966742,-0.521190832,0.623129327,-0.086027182,0.941510787,-0.522245623,-1.608553835,0.283718481,0.368302828,-0.970993653,0.408786431,ENSG00000142546,0,0,0,0,0,0,0,NOSIP,0.5279478
ENSG00000142549,IGLON5,3,13.733,0.225230014,0,0,0,0,0,0,-1.861062632,0.207070384,-0.474673321,-0.697760003,-0.665875827,0.536220573,-1.608553835,-0.68514587,-1.488063877,1.017268173,-0.887007363,ENSG00000142549,0,0,0,0,0,0,0,IGLON5,0.6924438
ENSG00000142552,RCN3,15,13.259,-0.716457448,0,0,0,0,0,0,0.0,0.0,0.0,1.137437578,0.39344177,-0.603865455,0.492197264,-0.068720058,-0.127091236,-0.401499826,-0.046573613,ENSG00000142552,0,0,0,0,0,1,1,RCN3,0.15027595
ENSG00000142556,ZNF614,14,21.733,-0.52671747,0,1,0,0,0,0,-0.234344724,-1.139447617,-0.08199103,-0.697760003,0.136060989,-1.042809813,0.313095509,1.102283612,0.143922757,-1.061107854,0.10511516,ENSG00000142556,0,0,0,0,0,0,0,ZNF614,0.36332297
ENSG00000142583,SLC2A5,17,21.416,-0.561492587,0,0,0,0,0,0,0.0,0.0,0.0,1.49528275,0.137729655,0.249280669,-1.608553835,-0.146791461,0.063281175,0.463826611,0.151436196,ENSG00000142583,0,1,0,0,0,1,1,SLC2A5,0.25186223
ENSG00000142606,MMEL1,41,53.369,-0.993660334,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.902354368,0.394864086,-1.608553835,-0.441877922,-1.252868062,1.325988885,-0.422344038,ENSG00000142606,0,0,0,0,0,0,0,MMEL1,0.17660904
ENSG00000142609,CFAP74,23,41.067,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.107172164,0.690858039,-1.608553835,-0.776082842,-0.914148259,1.444614296,-0.815649461,ENSG00000142609,0,0,0,0,0,0,0,CFAP74,0.43116713
ENSG00000142615,CELA2A,21,15.804,-0.779556248,0,0,0,1,0,0,-1.76131048,0.0,-1.510577254,-0.697760003,1.688579224,2.075927646,-1.608553835,-2.3454892,-0.737728463,0.413468103,-2.430828902,ENSG00000142615,0,0,0,0,0,0,0,CELA2A,0.073354006
ENSG00000142619,PADI3,20,30.817,-0.973171,0,0,0,0,0,0,-1.921525342,-0.926453531,-0.304989881,0.271811812,-1.426822736,1.823135243,-1.608553835,-1.168571413,0.242722685,1.10120148,-0.609484877,ENSG00000142619,0,1,0,0,0,1,1,PADI3,0.18284643
ENSG00000142621,FHAD1,7,9.7373,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.007030236,0.752884816,-1.608553835,0.142678138,0.478978575,1.084621134,0.257393535,ENSG00000142621,0,0,0,0,0,0,0,FHAD1,0.39737225
ENSG00000142623,PADI1,26,31.766,-1.019505206,0,0,0,0,0,0,-2.654622534,-1.230958549,-1.178996063,-0.697760003,-1.001815655,1.908083043,-1.608553835,-0.602600852,0.215565204,1.158291453,0.069549878,ENSG00000142623,0,1,0,0,0,1,1,PADI1,0.12926745
ENSG00000142627,EPHA2,17,45.915,0.545277201,1,0,1,1,0,1,-0.13297319,-0.102855142,-0.451603634,-0.697760003,-0.138566335,0.167437104,1.052137846,0.773985714,0.465714949,0.829467794,0.924357008,ENSG00000142627,0,1,0,0,0,1,1,EPHA2,0.65984184
ENSG00000142632,ARHGEF19,33,38.34,-0.519131002,0,0,0,0,0,0,-0.217353651,2.087349015,-0.532116028,-0.086027182,-0.452012103,-0.146800761,0.685918126,0.225908144,0.501988866,0.595640837,0.264049997,ENSG00000142632,0,0,0,0,0,0,0,ARHGEF19,0.21205395
ENSG00000142634,EFHD2,4,7.1468,-0.435301509,0,0,0,0,0,0,0.247699512,-0.247614596,0.534503155,-0.697760003,0.902527671,-0.693310707,1.066829826,0.660761028,0.358012424,0.404838284,0.752648463,ENSG00000142634,0,0,0,0,0,0,0,EFHD2,0.4595914
ENSG00000142661,MYOM3,76,83.143,-1.108814177,0,0,0,0,0,0,-1.642934171,-1.117127878,-0.122767735,0.525702109,-0.595363702,1.687943844,-0.256871407,-0.136512786,0.171106556,1.090601368,0.355903485,ENSG00000142661,0,1,0,0,0,1,1,MYOM3,0.088508606
ENSG00000142669,SH3BGRL3,2,5.9282,0.121752678,0,0,0,0,0,0,-1.452568094,1.637446836,0.78068562,-0.086027182,2.143872596,-0.681922599,1.000383387,0.729034804,-0.065074168,-1.025715192,0.956042349,ENSG00000142669,0,0,0,0,0,0,0,SH3BGRL3,0.646543
ENSG00000142675,CNKSR1,45,45.001,-0.189781748,1,0,0,0,0,0,0.0,0.0,0.0,1.137437578,-0.11417307,0.036619538,-1.608553835,-0.37873507,-0.367411396,0.140218808,0.018477678,ENSG00000142675,0,0,0,0,0,0,0,CNKSR1,0.14063859
ENSG00000142677,IL22RA1,8,23.02,-0.971103149,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.678994617,1.345340585,0.506304621,-0.233184749,0.11426706,1.117564261,-0.113795144,ENSG00000142677,0,0,0,0,0,0,0,IL22RA1,0.4606775
ENSG00000142684,ZNF593,5,5.7858,-0.789980303,0,0,0,0,0,0,0.0,0.0,0.0,0.271811812,0.556795407,-0.621984129,0.418167514,0.251164578,0.282703986,1.109537717,0.26771311,ENSG00000142684,0,1,0,0,0,1,1,ZNF593,0.26512814
ENSG00000142686,C1orf216,5,6.98,-0.227394452,0,0,0,0,0,0,-0.465093595,-1.398037743,-4.183807507,2.90084902,-0.660705157,-0.113202851,0.48130981,0.334631016,0.29712505,-0.232862543,0.483392978,ENSG00000142686,0,0,0,0,0,0,0,C1orf216,0.36062002
ENSG00000142687,KIAA0319L,16,54.162,0.09542509,0,0,0,0,0,0,-0.246265506,6.250299294,0.227983575,-0.697760003,0.954289257,-1.118002768,0.765645547,0.720495275,0.558121944,-0.798910193,0.848738061,ENSG00000142687,0,1,0,0,0,1,1,KIAA0319L,0.7102592
ENSG00000142694,EVA1B,0,4.3097,-0.618100815,0,0,0,0,0,0,0.0,0.0,0.0,0.271811812,-0.391566867,-0.320178722,0.954310271,0.530774923,0.389584225,0.53820216,0.496763201,ENSG00000142694,0,0,0,0,0,0,0,EVA1B,0.54268295
ENSG00000142698,C1orf94,8,24.35,-1.048213758,0,0,0,0,0,0,-1.236228455,2.113494995,-0.946867114,2.512573727,-1.796051356,1.953052213,0.4265772,0.372726628,0.502915354,1.539552032,0.243899185,ENSG00000142698,0,0,0,0,0,0,0,C1orf94,0.500195
ENSG00000142700,DMRTA2,0,7.9582,-0.898969733,0,1,0,0,1,0,1.453456651,1.19711026,0.345081608,-0.697760003,-1.730444233,1.129907347,0.6107697,0.61947436,0.594239594,1.654048595,-0.47286498,ENSG00000142700,0,0,0,0,0,0,0,DMRTA2,0.70510036
ENSG00000142733,MAP3K6,36,61.924,-0.80135022,0,0,0,0,0,0,-0.019039489,-0.470811991,-0.511683731,-0.697760003,0.381113401,-0.395988583,0.90837556,0.416751295,0.615672638,-0.017099296,0.477568367,ENSG00000142733,0,0,0,0,0,0,0,MAP3K6,0.3706507
ENSG00000142748,FCN3,6,13.214,-0.963066581,0,0,0,0,0,0,-2.614000124,-1.00648574,-2.911895592,-0.697760003,-0.265878978,1.31923874,-1.608553835,-0.978794519,-0.851749522,0.374650682,-0.372063528,ENSG00000142748,0,0,0,0,0,0,0,FCN3,0.18208218
ENSG00000142765,SYTL1,21,28.626,-0.716679236,0,0,0,0,0,0,0.0,0.0,0.0,-0.086027182,0.440888976,-0.147233668,0.368779785,0.201845647,0.165077212,0.210132254,0.177884027,ENSG00000142765,0,0,0,0,0,0,0,SYTL1,0.24916154
ENSG00000142789,CELA3A,14,16.817,-0.335920735,0,0,0,0,0,0,0.0,0.0,0.0,-0.086027182,1.760211111,2.070064859,-0.454520051,-1.537246104,-1.484132901,-0.46421739,-1.292548076,ENSG00000142789,0,0,0,0,0,0,0,CELA3A,0.15530634
ENSG00000142794,NBPF3,31,36.354,-0.944266752,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.471432304,-0.206330364,0.841197563,0.024302678,0.123203969,0.741070204,0.142244048,ENSG00000142794,0,0,0,0,0,0,0,NBPF3,0.16262281
ENSG00000142856,ITGB3BP,11,12.87,-0.976980542,1,0,0,0,0,0,-0.336100727,0.478095793,-1.911006521,2.030219228,0.379181261,-0.908132043,0.662275062,0.367271242,0.530690703,-2.079670712,0.423595169,ENSG00000142856,0,1,0,0,0,1,1,ITGB3BP,0.2054919
ENSG00000142875,PRKACB,5,21.957,2.343478855,0,0,1,1,0,1,0.0,0.0,0.0,0.271811812,0.92462652,-0.559771902,0.662275062,0.608644073,0.543974632,-0.087131749,0.511823634,ENSG00000142875,0,0,0,0,0,0,0,PRKACB,0.82381946
ENSG00000142910,TINAGL1,11,28.616,0.568441043,0,0,0,0,0,0,0.0,0.0,0.0,0.722641834,0.787499485,-0.102810216,0.599698472,0.503553742,0.14615729,0.670008715,0.685080958,ENSG00000142910,0,0,0,0,0,0,0,TINAGL1,0.62665915
ENSG00000142920,AZIN2,13,21.817,-0.82939993,0,0,0,0,0,0,0.0,0.0,0.0,-0.086027182,-0.337675536,-0.15829437,0.657389088,0.280491752,0.341856369,0.568413753,0.337357447,ENSG00000142920,0,0,0,0,0,0,0,AZIN2,0.31282783
ENSG00000142949,PTPRF,10,90.77,0.269287628,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,0.852544532,-0.625202319,0.841197563,0.588130447,1.006845933,0.711221975,1.058550445,ENSG00000142949,0,0,0,0,0,0,0,PTPRF,0.86734575
ENSG00000142959,BEST4,12,21.76,0.28371692,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-1.011750805,0.79454486,-1.608553835,0.252189308,0.358059067,0.139571359,0.323888701,ENSG00000142959,0,0,0,0,0,0,0,BEST4,0.4621213
ENSG00000142961,MOB3C,9,12.947,-0.889811176,0,0,0,0,0,0,-1.492963631,-0.021228666,0.831439129,0.883547281,0.423554608,-0.944381008,1.033830003,0.5327882,0.624328637,0.290853364,0.640242404,ENSG00000142961,0,0,0,0,0,0,0,MOB3C,0.25401235
ENSG00000142973,CYP4B1,18,24.337,-0.932949021,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.060325651,0.70932974,-1.608553835,-0.529553131,-0.672264617,0.63514893,-0.7068997,ENSG00000142973,0,1,0,0,0,1,1,CYP4B1,0.18615687
ENSG00000143001,TMEM61,6,5.3823,-0.967548011,0,0,0,0,0,0,-0.879563404,-1.580740754,-3.015897673,-0.697760003,-0.833708515,0.769856472,-1.608553835,-0.208418096,0.040357785,1.217886141,-0.123972191,ENSG00000143001,0,0,0,0,0,0,0,TMEM61,0.1460818
ENSG00000143006,DMRTB1,1,10.183,-0.988109101,0,1,0,0,0,0,0.720825761,-0.485160395,-3.084859124,1.418492585,-1.439933841,2.265746134,-1.608553835,-2.383392669,-0.244186762,0.791565659,-1.657231836,ENSG00000143006,0,0,0,0,0,0,0,DMRTB1,0.43162078
ENSG00000143028,SYPL2,9,13.062,-0.924697187,0,0,0,0,1,0,0.744481262,0.78993444,0.400193091,1.01959146,-0.704101456,1.082147039,0.731761028,0.144586903,-0.042603389,1.523982597,0.190148633,ENSG00000143028,0,0,0,0,0,0,0,SYPL2,0.3443694
ENSG00000143036,SLC44A3,38,33.801,-0.580879502,0,0,0,0,0,0,0.0,0.0,0.0,0.271811812,-0.095784808,-0.303230865,0.899992744,0.236034238,0.391019492,0.925266196,0.283749432,ENSG00000143036,0,1,0,0,0,1,1,SLC44A3,0.14124072
ENSG00000143061,IGSF3,13,56.141,-0.01595835,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.364429085,0.170865744,0.953062652,0.407533171,0.456067144,1.018309591,0.200946471,ENSG00000143061,0,0,0,0,0,0,0,IGSF3,0.74166465
ENSG00000143067,ZNF697,6,13.298,-0.402255037,0,1,0,0,0,0,0.071885518,-0.117203546,-2.412015889,-0.697760003,-0.775854102,-0.285385036,0.782575022,0.400767618,0.623191013,1.019603216,0.358977161,ENSG00000143067,0,0,0,0,0,0,0,ZNF697,0.5360303
ENSG00000143079,CTTNBP2NL,8,21.071,-0.018411069,0,0,0,0,0,0,-0.916045922,0.749121202,1.276814773,0.271811812,0.278699014,-0.914783248,0.829753803,0.314727214,0.882432098,0.222307506,0.531109459,ENSG00000143079,0,0,0,0,0,0,0,CTTNBP2NL,0.60480523
ENSG00000143105,KCNA10,6,9.6612,-0.743620004,0,0,0,0,0,0,-2.124374943,2.27324056,0.187711312,0.883547281,-2.237266566,2.151120008,-1.608553835,-1.261525201,-0.541314999,1.396126206,-0.421253438,ENSG00000143105,0,0,0,1,0,1,1,KCNA10,0.23750114
ENSG00000143107,FNDC7,22,32.611,-0.791806796,0,0,0,0,0,0,-1.954852717,-0.394924877,-0.269480128,-0.697760003,-2.040214544,1.461045615,-1.608553835,-1.95563348,-0.270488828,0.183949738,-1.139877646,ENSG00000143107,0,1,0,0,0,1,1,FNDC7,0.1906296
ENSG00000143110,C1orf162,7,6.3716,-0.37905858,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,0.976234412,-0.298650422,-1.608553835,0.069462638,-0.89808241,-2.045027695,-0.151418923,ENSG00000143110,0,0,0,0,0,0,0,C1orf162,0.25668132
ENSG00000143119,CD53,6,11.953,0.11688638,1,0,0,0,0,0,0.0,0.0,0.0,3.112615486,1.196783778,-0.221512779,-0.006514401,0.54309097,-0.025517959,-0.070715636,-0.005870125,ENSG00000143119,0,0,0,0,0,0,0,CD53,0.52924234
ENSG00000143125,PROK1,7,5.3373,-0.615041439,0,0,0,0,0,0,-2.194873884,-1.13880991,0.701694796,-0.697760003,-0.682485642,1.501288432,-1.608553835,-2.292461678,-1.484132901,1.142732335,-0.444785129,ENSG00000143125,0,0,0,0,0,0,0,PROK1,0.14379084
ENSG00000143126,CELSR2,20,115.68,0.784521655,0,0,0,0,1,0,0.0,0.0,0.0,-0.697760003,-0.189768039,-0.037615791,-1.608553835,0.443342053,0.492666263,0.746403482,0.21507285,ENSG00000143126,0,0,0,0,0,0,0,CELSR2,0.8149571
ENSG00000143127,ITGA10,41,67.759,-0.499463589,1,0,1,1,0,0,-2.663596059,0.0,-0.067533719,-0.697760003,-0.514652954,-0.199746512,-1.608553835,-0.488162652,-0.140160155,-0.852347191,0.161829039,ENSG00000143127,0,0,0,0,0,0,0,ITGA10,0.36726487
ENSG00000143147,GPR161,9,19.98,0.069762868,0,0,0,0,0,1,0.0,0.0,0.0,0.883547281,-0.659387789,0.147339387,0.721273951,0.422043166,0.583132959,0.72365893,0.375865455,ENSG00000143147,0,0,0,0,0,0,0,GPR161,0.5707884
ENSG00000143149,ALDH9A1,20,25.528,-0.965480161,0,0,0,0,0,0,0.048014144,-1.402182837,0.288230943,-0.697760003,1.271006489,-0.987765588,0.812867915,0.447176701,0.458603245,-0.017354395,0.392253295,ENSG00000143149,0,1,0,0,0,1,1,ALDH9A1,0.19128442
ENSG00000143153,ATP1B1,0,19.546,1.503174786,1,0,0,0,0,0,0.632347668,0.337162581,-0.110879988,-0.697760003,1.588547077,-0.364563011,0.98439711,0.921794642,1.105218968,0.560540002,0.996772166,ENSG00000143153,0,0,0,0,0,1,1,ATP1B1,0.9204736
ENSG00000143156,NME7,12,21.382,-0.678518584,0,0,0,0,0,0,0.017150708,-1.200986328,0.790410641,2.999791043,0.396943773,-0.722158178,0.836329718,0.48708916,0.332880992,-2.198038812,0.395279525,ENSG00000143156,0,0,0,0,0,0,0,NME7,0.3344407
ENSG00000143157,POGK,4,24.83,2.388006138,0,0,0,0,0,0,0.77945449,-0.072245213,-0.553312298,-0.697760003,0.747725948,-1.145266402,0.599698472,0.553190496,0.50467412,0.463947684,0.709635092,ENSG00000143157,0,0,0,0,0,0,0,POGK,0.8673526
ENSG00000143158,MPC2,1,7.4876,0.463554698,0,0,0,0,0,0,0.921022157,0.941708669,0.998300316,1.49528275,1.115666841,-0.632584754,0.941670947,0.729199662,0.680422611,-1.128492038,0.691210469,ENSG00000143158,0,0,0,0,0,0,0,MPC2,0.79849
ENSG00000143162,CREG1,5,6.8106,-0.780991349,0,0,0,0,0,0,0.321360286,-0.548612226,-0.54952524,-0.697760003,1.481302341,-0.886095153,0.669503163,0.449736599,0.351613016,0.080598441,0.423960575,ENSG00000143162,0,0,0,0,0,0,0,CREG1,0.2784418
