ensembl,gene_symbol,DeepLOF_score
ENSG00000168434,COG7,0.5511126
ENSG00000168438,CDC40,0.8548149
ENSG00000168439,STIP1,0.8846147
ENSG00000168447,SCNN1B,0.44005167
ENSG00000168453,HR,0.5609239
ENSG00000168454,TXNDC2,0.20374131
ENSG00000168461,RAB31,0.61497456
ENSG00000168476,REEP4,0.6441053
ENSG00000168477,TNXB,0.52520055
ENSG00000168481,LGI3,0.5620103
ENSG00000168484,SFTPC,0.58573675
ENSG00000168487,BMP1,0.697402
ENSG00000168488,ATXN2L,0.9253174
ENSG00000168490,PHYHIP,0.90919846
ENSG00000168491,CCDC110,0.15829515
ENSG00000168495,POLR3D,0.25138772
ENSG00000168496,FEN1,0.4945994
ENSG00000168497,SDPR,0.17998624
ENSG00000168502,MTCL1,0.62982863
ENSG00000168505,GBX2,0.8663263
ENSG00000168509,HFE2,0.36495495
ENSG00000168515,SCGB1D1,0.06617713
ENSG00000168517,HEXIM2,0.38490337
ENSG00000168522,FNTA,0.8131691
ENSG00000168528,SERINC2,0.18919694
ENSG00000168530,MYL1,0.26867455
ENSG00000168538,TRAPPC11,0.58126545
ENSG00000168539,CHRM1,0.93334
ENSG00000168542,COL3A1,0.9423711
ENSG00000168546,GFRA2,0.6544693
ENSG00000168556,ING2,0.8363006
ENSG00000168564,CDKN2AIP,0.8608702
ENSG00000168566,SNRNP48,0.3532406
ENSG00000168569,TMEM223,0.16496396
ENSG00000168575,SLC20A2,0.8387694
ENSG00000168582,CRYGA,0.08673352
ENSG00000168589,DYNLRB2,0.26008427
ENSG00000168591,TMUB2,0.2779671
ENSG00000168610,STAT3,0.9706442
ENSG00000168612,ZSWIM1,0.19753724
ENSG00000168614,NA,0.033409357
ENSG00000168615,ADAM9,0.75738704
ENSG00000168619,ADAM18,0.03954351
ENSG00000168621,GDNF,0.76452965
ENSG00000168631,DPCR1,0.3847276
ENSG00000168634,WFDC13,0.1335392
ENSG00000168646,AXIN2,0.76252306
ENSG00000168653,NDUFS5,0.41453147
ENSG00000168658,VWA3B,0.17346275
ENSG00000168661,ZNF30,0.19277734
ENSG00000168671,UGT3A2,0.16500217
ENSG00000168672,FAM84B,0.41874748
ENSG00000168675,LDLRAD4,0.7853686
ENSG00000168676,KCTD19,0.27097636
ENSG00000168679,SLC16A4,0.22628844
ENSG00000168685,IL7R,0.2811867
ENSG00000168701,TMEM208,0.37266064
ENSG00000168702,LRP1B,0.739445
ENSG00000168703,WFDC12,0.084686816
ENSG00000168710,AHCYL1,0.8872337
ENSG00000168724,DNAJC21,0.39780468
ENSG00000168734,PKIG,0.6440981
ENSG00000168743,NPNT,0.29565775
ENSG00000168746,C20orf62,0.58026546
ENSG00000168748,CA7,0.8022627
ENSG00000168754,FAM178B,0.22630161
ENSG00000168757,TSPY2,0.14217162
ENSG00000168758,SEMA4C,0.9398707
ENSG00000168763,CNNM3,0.43001568
ENSG00000168765,GSTM4,0.23717606
ENSG00000168769,TET2,0.16115731
ENSG00000168772,CXXC4,0.8965088
ENSG00000168778,TCTN2,0.25064355
ENSG00000168779,SHOX2,0.6851115
ENSG00000168781,PPIP5K1,0.5601082
ENSG00000168785,TSPAN5,0.85004306
ENSG00000168787,OR12D2,0.19306171
ENSG00000168792,ABHD15,0.24332201
ENSG00000168795,ZBTB5,0.78534144
ENSG00000168802,CHTF8,0.71569204
ENSG00000168803,ADAL,0.4164999
ENSG00000168806,LCMT2,0.104491055
ENSG00000168807,SNTB2,0.6313104
ENSG00000168811,IL12A,0.57203513
ENSG00000168813,ZNF507,0.70158887
ENSG00000168818,STX18,0.4088248
ENSG00000168824,D4S234E,0.5381562
ENSG00000168826,ZBTB49,0.42019773
ENSG00000168827,GFM1,0.44714892
ENSG00000168828,OR13J1,0.076820016
ENSG00000168830,HTR1E,0.7046174
ENSG00000168843,FSTL5,0.51167035
ENSG00000168872,DDX19A,0.8085385
ENSG00000168874,ATOH8,0.7024232
ENSG00000168875,SOX14,0.8892423
ENSG00000168876,ANKRD49,0.4467314
ENSG00000168878,SFTPB,0.42388552
ENSG00000168883,USP39,0.69334495
ENSG00000168884,TNIP2,0.5458063
ENSG00000168887,C2orf68,0.23970902
ENSG00000168890,TMEM150A,0.68903935
ENSG00000168894,RNF181,0.31464142
ENSG00000168899,VAMP5,0.49790692
ENSG00000168903,BTNL3,0.29420817
ENSG00000168904,LRRC28,0.25566876
ENSG00000168906,MAT2A,0.9689883
ENSG00000168907,PLA2G4F,0.1116963
ENSG00000168913,ENHO,0.49231356
ENSG00000168916,ZNF608,0.8975859
ENSG00000168917,SLC35G2,0.59659934
ENSG00000168918,INPP5D,0.79087704
ENSG00000168924,LETM1,0.5973529
ENSG00000168925,CTRB1,0.12994552
ENSG00000168928,CTRB2,0.16328108
ENSG00000168930,TRIM49,0.053076506
ENSG00000168936,TMEM129,0.23353016
ENSG00000168938,PPIC,0.27001834
ENSG00000168939,SPRY3,0.49144757
ENSG00000168944,CEP120,0.37942982
ENSG00000168952,STXBP6,0.45241034
ENSG00000168955,TM4SF20,0.12719667
ENSG00000168958,MFF,0.62721694
ENSG00000168959,GRM5,0.8616041
ENSG00000168961,LGALS9,0.4495613
ENSG00000168970,JMJD7-PLA2G4B,0.13742638
ENSG00000168993,CPLX1,0.5181607
ENSG00000168994,PXDC1,0.5949194
ENSG00000168995,SIGLEC7,0.26052952
ENSG00000169006,NTSR2,0.34658325
ENSG00000169016,E2F6,0.699518
ENSG00000169018,FEM1B,0.8539226
ENSG00000169019,COMMD8,0.21125787
ENSG00000169020,ATP5I,0.37608063
ENSG00000169021,UQCRFS1,0.74923867
ENSG00000169026,MFSD7,0.09130263
ENSG00000169031,COL4A3,0.60433006
ENSG00000169032,MAP2K1,0.8658791
ENSG00000169035,KLK7,0.22734255
ENSG00000169045,HNRNPH1,0.9639433
ENSG00000169047,IRS1,0.6892539
ENSG00000169057,MECP2,0.72681135
ENSG00000169059,VCX3A,0.22901762
ENSG00000169062,UPF3A,0.37451315
ENSG00000169064,ZBBX,0.1296823
ENSG00000169067,ACTBL2,0.090850234
ENSG00000169071,ROR2,0.644397
ENSG00000169083,AR,0.8744855
ENSG00000169084,DHRSX,0.38761854
ENSG00000169085,C8orf46,0.3858019
ENSG00000169087,HSPBAP1,0.31330264
ENSG00000169093,ASMTL,0.29670876
ENSG00000169100,SLC25A6,0.73253036
ENSG00000169105,CHST14,0.68965566
ENSG00000169116,PARM1,0.32432985
ENSG00000169118,CSNK1G1,0.8838663
ENSG00000169122,FAM110B,0.6936111
ENSG00000169126,ARMC4,0.19927287
ENSG00000169129,AFAP1L2,0.648086
ENSG00000169131,ZNF354A,0.5488919
ENSG00000169136,ATF5,0.5610049
ENSG00000169139,UBE2V2,0.70128083
ENSG00000169154,GOT1L1,0.085781336
ENSG00000169155,ZBTB43,0.93618935
ENSG00000169169,CPT1C,0.5187471
ENSG00000169174,PCSK9,0.16489112
ENSG00000169180,XPO6,0.9539733
ENSG00000169181,GSG1L,0.75361735
ENSG00000169184,MN1,0.901616
ENSG00000169188,APEX2,0.8767085
ENSG00000169189,NSMCE1,0.33305013
ENSG00000169193,CCDC126,0.5834192
ENSG00000169194,IL13,0.22460449
ENSG00000169208,OR10G3,0.1033628
ENSG00000169213,RAB3B,0.69203293
ENSG00000169214,OR6F1,0.10805613
ENSG00000169217,CD2BP2,0.37483764
ENSG00000169218,RSPO1,0.42283094
ENSG00000169220,RGS14,0.59637946
ENSG00000169221,TBC1D10B,0.88976943
ENSG00000169223,LMAN2,0.47965968
ENSG00000169224,GCSAML,0.19500929
ENSG00000169228,RAB24,0.82197315
ENSG00000169230,PRELID1,0.74467283
ENSG00000169231,THBS3,0.33739454
ENSG00000169239,CA5B,0.23466945
ENSG00000169241,SLC50A1,0.46295655
ENSG00000169242,EFNA1,0.7591743
ENSG00000169245,CXCL10,0.43324816
ENSG00000169246,NPIPB3,0.18314445
ENSG00000169247,SH3TC2,0.38581908
ENSG00000169248,CXCL11,0.21308917
ENSG00000169249,ZRSR2,0.9533924
ENSG00000169251,NMD3,0.38497686
ENSG00000169252,ADRB2,0.8177664
ENSG00000169255,B3GALNT1,0.5665127
ENSG00000169258,GPRIN1,0.6824739
ENSG00000169271,HSPB3,0.21718127
ENSG00000169282,KCNAB1,0.71267295
ENSG00000169288,MRPL1,0.29869866
ENSG00000169291,SHE,0.7396349
ENSG00000169297,NR0B1,0.9038251
ENSG00000169299,PGM2,0.27094805
ENSG00000169302,STK32A,0.26821804
ENSG00000169306,IL1RAPL1,0.91999036
ENSG00000169313,P2RY12,0.44333112
ENSG00000169314,C22orf15,0.24250746
ENSG00000169327,OR5AU1,0.07427716
ENSG00000169330,KIAA1024,0.4379562
ENSG00000169340,PDILT,0.33499062
ENSG00000169344,UMOD,0.18074417
ENSG00000169347,GP2,0.107625365
ENSG00000169359,SLC33A1,0.58070755
ENSG00000169371,SNUPN,0.24091387
ENSG00000169372,CRADD,0.5774336
ENSG00000169375,SIN3A,0.972355
ENSG00000169379,ARL13B,0.3704698
ENSG00000169393,ELSPBP1,0.07577282
ENSG00000169398,PTK2,0.8491595
ENSG00000169402,RSPH10B2,0.5838806
ENSG00000169403,PTAFR,0.65757775
ENSG00000169410,PTPN9,0.7592285
ENSG00000169413,RNASE6,0.362342
ENSG00000169418,NPR1,0.6921
ENSG00000169427,KCNK9,0.9448681
ENSG00000169429,CXCL8,0.15929174
ENSG00000169432,SCN9A,0.47581512
ENSG00000169435,RASSF6,0.05870247
ENSG00000169436,COL22A1,0.21342683
ENSG00000169439,SDC2,0.664068
ENSG00000169442,CD52,0.43944287
ENSG00000169446,MMGT1,0.9006911
ENSG00000169469,SPRR1B,0.13724524
ENSG00000169474,SPRR1A,0.14267445
ENSG00000169484,OR4K14,0.14905918
ENSG00000169488,OR4K15,0.08247709
ENSG00000169490,TM2D2,0.62339735
ENSG00000169495,HTRA4,0.12641215
ENSG00000169499,PLEKHA2,0.7691635
ENSG00000169504,CLIC4,0.5665412
ENSG00000169507,SLC38A11,0.091456294
ENSG00000169508,GPR183,0.6195031
ENSG00000169509,CRCT1,0.17591786
ENSG00000169515,CCDC8,0.51779383
ENSG00000169519,METTL15,0.21242273
ENSG00000169548,ZNF280A,0.16512787
ENSG00000169550,MUC15,0.15142292
ENSG00000169551,CT55,0.5588952
ENSG00000169554,ZEB2,0.9525067
ENSG00000169562,GJB1,0.8890637
ENSG00000169564,PCBP1,0.97158706
ENSG00000169567,HINT1,0.4452567
ENSG00000169570,DTWD2,0.16533756
ENSG00000169575,VPREB1,0.14429629
ENSG00000169583,CLIC3,0.2343753
ENSG00000169592,INO80E,0.45104694
ENSG00000169594,BNC1,0.82063305
ENSG00000169598,DFFB,0.32963783
ENSG00000169599,NFU1,0.30473685
ENSG00000169604,ANTXR1,0.8308995
ENSG00000169605,GKN1,0.22462898
ENSG00000169607,CKAP2L,0.45886654
ENSG00000169609,C15orf40,0.28978753
ENSG00000169612,FAM103A1,0.23703617
ENSG00000169618,PROKR1,0.1608755
ENSG00000169621,APLF,0.11429453
ENSG00000169629,RGPD8,0.20614004
ENSG00000169635,HIC2,0.9152198
ENSG00000169641,LUZP1,0.7357553
ENSG00000169660,HEXDC,0.27869892
ENSG00000169676,DRD5,0.16166127
ENSG00000169679,BUB1,0.54354525
ENSG00000169682,SPNS1,0.6928489
ENSG00000169683,LRRC45,0.3564645
ENSG00000169684,CHRNA5,0.42385662
ENSG00000169688,MT1B,0.15552783
ENSG00000169689,STRA13,0.40330005
ENSG00000169692,AGPAT2,0.2224763
ENSG00000169696,ASPSCR1,0.27617878
ENSG00000169704,GP9,0.26916635
ENSG00000169710,FASN,0.89417803
ENSG00000169714,CNBP,0.9415712
ENSG00000169715,MT1E,0.38804686
ENSG00000169717,ACTRT2,0.15681624
ENSG00000169718,DUS1L,0.43313015
ENSG00000169727,GPS1,0.8752326
ENSG00000169733,RFNG,0.19656038
ENSG00000169738,DCXR,0.3594817
ENSG00000169740,ZNF32,0.6814871
ENSG00000169744,LDB2,0.8451127
ENSG00000169750,RAC3,0.6677151
ENSG00000169752,NRG4,0.3306672
ENSG00000169756,LIMS1,0.5940168
ENSG00000169758,C15orf27,0.31169713
ENSG00000169760,NLGN1,0.8121446
ENSG00000169762,TAPT1,0.7302889
ENSG00000169764,UGP2,0.6377669
ENSG00000169783,LINGO1,0.91475797
ENSG00000169800,RBMY1F,0.44316757
ENSG00000169813,HNRNPF,0.9377369
ENSG00000169814,BTD,0.27408087
ENSG00000169826,CSGALNACT2,0.7143389
ENSG00000169836,TACR3,0.20192617
ENSG00000169840,GSX1,0.72281444
ENSG00000169851,PCDH7,0.823369
ENSG00000169855,ROBO1,0.5440942
ENSG00000169856,ONECUT1,0.7961962
ENSG00000169857,AVEN,0.15796757
ENSG00000169860,P2RY1,0.77685285
ENSG00000169862,CTNND2,0.93786836
ENSG00000169871,TRIM56,0.44244158
ENSG00000169876,MUC17,0.04328811
ENSG00000169877,AHSP,0.13318658
ENSG00000169884,WNT10B,0.5049188
ENSG00000169885,CALML6,0.11229932
ENSG00000169891,REPS2,0.713786
ENSG00000169894,MUC3A,0.28448993
ENSG00000169895,SYAP1,0.85563356
ENSG00000169896,ITGAM,0.5148078
ENSG00000169902,TPST1,0.7051507
ENSG00000169903,TM4SF4,0.18055975
ENSG00000169905,TOR1AIP2,0.2925437
ENSG00000169906,S100G,0.29358315
ENSG00000169908,TM4SF1,0.4721796
ENSG00000169914,OTUD3,0.44570136
ENSG00000169918,OTUD7A,0.82979435
ENSG00000169919,GUSB,0.50161123
ENSG00000169925,BRD3,0.8559493
ENSG00000169926,KLF13,0.8648819
ENSG00000169933,FRMPD4,0.9590307
ENSG00000169946,ZFPM2,0.9148766
ENSG00000169951,ZNF764,0.19295543
ENSG00000169955,ZNF747,0.29630554
ENSG00000169957,ZNF768,0.7871494
ENSG00000169962,TAS1R3,0.051426113
ENSG00000169964,TMEM42,0.2898661
ENSG00000169967,MAP3K2,0.9345831
ENSG00000169972,PUSL1,0.062379837
ENSG00000169976,SF3B5,0.8711493
ENSG00000169981,ZNF35,0.5945182
ENSG00000169989,TIGD4,0.20950907
ENSG00000169991,IFFO2,0.78095233
ENSG00000169992,NLGN2,0.9735077
ENSG00000169994,MYO7B,0.33109152
ENSG00000170004,CHD3,0.90758455
ENSG00000170006,TMEM154,0.15902084
ENSG00000170011,MYRIP,0.57553256
ENSG00000170017,ALCAM,0.77394605
ENSG00000170027,YWHAG,0.961656
ENSG00000170035,UBE2E3,0.95235384
ENSG00000170037,CNTROB,0.37499917
ENSG00000170043,TRAPPC1,0.6914782
ENSG00000170044,ZPLD1,0.2171005
ENSG00000170049,KCNAB3,0.17887568
ENSG00000170054,SERPINA9,0.07312608
ENSG00000170074,FAM153A,0.11166245
ENSG00000170075,GPR37L1,0.30547976
ENSG00000170085,SIMC1,0.41940242
ENSG00000170088,TMEM192,0.22389764
ENSG00000170091,HMP19,0.73275626
ENSG00000170099,SERPINA6,0.13633543
ENSG00000170100,ZNF778,0.14855158
ENSG00000170113,NIPA1,0.7144551
ENSG00000170122,FOXD4,0.121845245
ENSG00000170128,GPR25,0.37880814
ENSG00000170142,UBE2E1,0.88683635
ENSG00000170144,HNRNPA3,0.94622797
ENSG00000170145,SIK2,0.8286978
ENSG00000170153,RNF150,0.5749473
ENSG00000170160,CCDC144A,0.38629436
ENSG00000170162,VGLL2,0.36822486
ENSG00000170166,HOXD4,0.47923255
ENSG00000170175,CHRNB1,0.41005987
ENSG00000170178,HOXD12,0.39119607
ENSG00000170180,GYPA,0.2560355
ENSG00000170185,USP38,0.59887886
ENSG00000170190,SLC16A5,0.24395984
ENSG00000170191,NANP,0.23565054
ENSG00000170209,ANKK1,0.145836
ENSG00000170214,ADRA1B,0.7227781
ENSG00000170215,NA,0.27586544
ENSG00000170222,ADPRM,0.4847682
ENSG00000170231,FABP6,0.20786452
ENSG00000170234,PWWP2A,0.8621919
ENSG00000170236,USP50,0.06430817
ENSG00000170242,USP47,0.9213412
ENSG00000170248,PDCD6IP,0.7537032
ENSG00000170260,ZNF212,0.361282
ENSG00000170262,MRAP,0.117605805
ENSG00000170264,FAM161A,0.25187445
ENSG00000170265,ZNF282,0.7273053
ENSG00000170266,GLB1,0.41045392
ENSG00000170270,C14orf142,0.2791273
ENSG00000170271,FAXDC2,0.27256888
ENSG00000170275,CRTAP,0.51482916
ENSG00000170276,HSPB2,0.39431936
ENSG00000170279,C7orf33,0.104952455
ENSG00000170289,CNGB3,0.15911806
ENSG00000170290,SLN,0.34187174
ENSG00000170291,ELP5,0.16416335
ENSG00000170293,CMTM8,0.46283287
ENSG00000170296,GABARAP,0.8873991
ENSG00000170298,LGALS9B,0.16053993
ENSG00000170310,STX8,0.25871587
ENSG00000170312,CDK1,0.9512042
ENSG00000170315,UBB,0.8521264
ENSG00000170322,NFRKB,0.7275033
ENSG00000170323,FABP4,0.24459898
ENSG00000170324,FRMPD2,0.08714056
ENSG00000170325,PRDM10,0.77996475
ENSG00000170340,B3GNT2,0.842893
ENSG00000170345,FOS,0.7937725
ENSG00000170348,TMED10,0.8903874
ENSG00000170364,SETMAR,0.29999423
ENSG00000170365,SMAD1,0.9397395
ENSG00000170367,CST5,0.08019602
ENSG00000170369,CST2,0.057296276
ENSG00000170370,EMX2,0.9108824
ENSG00000170373,CST1,0.07997495
ENSG00000170374,SP7,0.6155511
ENSG00000170379,TCAF2,0.074404776
ENSG00000170381,SEMA3E,0.54232824
ENSG00000170382,LRRN2,0.78659433
ENSG00000170385,SLC30A1,0.9281711
ENSG00000170390,DCLK2,0.8072605
ENSG00000170396,ZNF804A,0.6546842
ENSG00000170412,GPRC5C,0.51557946
ENSG00000170417,TMEM182,0.42396772
ENSG00000170419,VSTM2A,0.67394024
ENSG00000170421,KRT8,0.45344913
ENSG00000170423,KRT78,0.10722387
ENSG00000170425,ADORA2B,0.21001226
ENSG00000170426,SDR9C7,0.44521803
ENSG00000170430,MGMT,0.18016255
ENSG00000170439,METTL7B,0.33824348
ENSG00000170442,KRT86,0.1822381
ENSG00000170445,HARS,0.53049123
ENSG00000170448,NFXL1,0.6209898
ENSG00000170454,KRT75,0.27897763
ENSG00000170456,DENND5B,0.9055524
ENSG00000170458,CD14,0.22106308
ENSG00000170464,DNAJC18,0.3516847
ENSG00000170465,KRT6C,0.057352364
ENSG00000170469,SPATA24,0.4005419
ENSG00000170471,RALGAPB,0.9293555
ENSG00000170473,WIBG,0.71283865
ENSG00000170476,MZB1,0.30878842
ENSG00000170477,KRT4,0.23203892
ENSG00000170482,SLC23A1,0.6821993
ENSG00000170484,KRT74,0.10494411
ENSG00000170485,NPAS2,0.9236986
ENSG00000170486,KRT72,0.14609861
ENSG00000170498,KISS1,0.21885753
ENSG00000170500,LONRF2,0.6369446
ENSG00000170502,NUDT9,0.47999263
ENSG00000170509,HSD17B13,0.124961495
ENSG00000170515,PA2G4,0.94515556
ENSG00000170522,ELOVL6,0.93339986
ENSG00000170523,KRT83,0.13721573
ENSG00000170525,PFKFB3,0.7565849
ENSG00000170537,TMC7,0.4344567
ENSG00000170540,ARL6IP1,0.53999674
ENSG00000170542,SERPINB9,0.48587406
ENSG00000170545,SMAGP,0.5675147
ENSG00000170549,IRX1,0.60520303
ENSG00000170558,CDH2,0.83011377
ENSG00000170561,IRX2,0.6701554
ENSG00000170571,EMB,0.24974692
ENSG00000170577,SIX2,0.91686094
ENSG00000170579,DLGAP1,0.85352236
ENSG00000170581,STAT2,0.7928196
ENSG00000170584,NUDCD2,0.53703743
ENSG00000170604,IRF2BP1,0.906369
ENSG00000170605,OR9K2,0.060102165
ENSG00000170606,HSPA4,0.85649014
ENSG00000170608,FOXA3,0.7845271
ENSG00000170613,FAM71B,0.3552153
ENSG00000170615,SLC26A5,0.50503576
ENSG00000170616,NA,0.8318674
ENSG00000170619,COMMD5,0.30677038
ENSG00000170624,SGCD,0.40139377
ENSG00000170627,GTSF1,0.5083098
ENSG00000170631,ZNF16,0.24710113
ENSG00000170632,ARMC10,0.28853756
ENSG00000170633,RNF34,0.79571503
ENSG00000170634,ACYP2,0.25389862
ENSG00000170638,TRABD,0.70090795
ENSG00000170653,ATF7,0.92240524
ENSG00000170667,RASA4B,0.19775915
ENSG00000170677,SOCS6,0.8649825
ENSG00000170681,MURC,0.21233255
ENSG00000170683,OR10A3,0.09663731
ENSG00000170684,ZNF296,0.8629216
ENSG00000170689,HOXB9,0.639767
ENSG00000170703,TTLL6,0.20034158
ENSG00000170727,NA,0.4684252
ENSG00000170734,POLH,0.42497218
ENSG00000170743,SYT9,0.7445972
ENSG00000170745,KCNS3,0.6101941
ENSG00000170748,RBMXL2,0.3119946
ENSG00000170759,KIF5B,0.83100367
ENSG00000170775,GPR37,0.5267782
ENSG00000170776,AKAP13,0.7790331
ENSG00000170777,TPD52L3,0.12882602
ENSG00000170779,CDCA4,0.4138533
ENSG00000170782,OR10A4,0.073222876
ENSG00000170786,SDR16C5,0.35951424
ENSG00000170788,DYDC1,0.17076522
ENSG00000170790,OR10A2,0.11067283
ENSG00000170791,CHCHD7,0.54237396
ENSG00000170801,HTRA3,0.33464146
ENSG00000170802,FOXN2,0.74776083
ENSG00000170803,OR2AG1,0.059052825
ENSG00000170807,LMOD2,0.29745066
ENSG00000170819,BFSP2,0.15750468
ENSG00000170820,FSHR,0.27776408
ENSG00000170832,USP32,0.85356224
ENSG00000170835,CEL,0.28443903
ENSG00000170836,PPM1D,0.56103766
ENSG00000170837,GPR27,0.60729116
ENSG00000170848,PSG6,0.059648633
ENSG00000170852,KBTBD2,0.9088217
ENSG00000170854,MINA,0.2681107
ENSG00000170855,TRIAP1,0.4164586
ENSG00000170860,LSM3,0.33623385
ENSG00000170866,NA,0.29887903
ENSG00000170871,KIAA0232,0.8826977
ENSG00000170873,MTSS1,0.86073184
ENSG00000170876,TMEM43,0.24880785
ENSG00000170881,RNF139,0.7907153
ENSG00000170889,RPS9,0.95890176
ENSG00000170890,PLA2G1B,0.075951695
ENSG00000170891,CYTL1,0.22504658
ENSG00000170892,TSEN34,0.71231985
ENSG00000170893,TRH,0.31968212
ENSG00000170899,GSTA4,0.52657324
ENSG00000170903,MSANTD4,0.6322671
ENSG00000170906,NDUFA3,0.3574965
ENSG00000170909,OSCAR,0.19344425
ENSG00000170915,PAQR8,0.60464984
ENSG00000170917,NUDT6,0.3211013
ENSG00000170921,TANC2,0.9038607
ENSG00000170925,TEX13B,0.17325461
ENSG00000170927,PKHD1,0.4108535
ENSG00000170946,DNAJC24,0.23580372
ENSG00000170949,ZNF160,0.5789826
ENSG00000170950,PGK2,0.22752392
ENSG00000170953,OR8B12,0.09610915
ENSG00000170954,ZNF415,0.44548547
ENSG00000170955,PRKCDBP,0.2128095
ENSG00000170956,CEACAM3,0.13629365
ENSG00000170959,DCDC1,0.18910009
ENSG00000170961,HAS2,0.9146192
ENSG00000170962,PDGFD,0.5653819
ENSG00000170967,DDI1,0.18129343
ENSG00000170989,S1PR1,0.88591653
ENSG00000171004,HS6ST2,0.47910684
ENSG00000171014,OR4D5,0.058250666
ENSG00000171016,PYGO1,0.80991435
ENSG00000171017,LRRC8E,0.3879429
ENSG00000171033,PKIA,0.6270646
ENSG00000171044,XKR6,0.89531386
ENSG00000171045,TSNARE1,0.3791216
ENSG00000171049,FPR2,0.5138204
ENSG00000171053,PATE1,0.059988618
ENSG00000171054,OR13H1,0.15924555
ENSG00000171055,FEZ2,0.20316577
ENSG00000171056,SOX7,0.67275
ENSG00000171060,C8orf74,0.05349773
ENSG00000171067,C11orf24,0.22043711
ENSG00000171094,ALK,0.6683971
ENSG00000171097,CCBL1,0.2117821
ENSG00000171100,MTM1,0.93040425
ENSG00000171102,OBP2B,0.097084165
ENSG00000171103,TRMT61B,0.2728945
ENSG00000171105,INSR,0.72226703
ENSG00000171109,MFN1,0.46005917
ENSG00000171115,GIMAP8,0.29718614
ENSG00000171119,NRTN,0.36693245
ENSG00000171121,KCNMB3,0.16040719
ENSG00000171124,FUT3,0.16655916
ENSG00000171126,KCNG3,0.792546
ENSG00000171130,ATP6V0E2,0.3528973
ENSG00000171132,PRKCE,0.9330525
ENSG00000171133,OR2K2,0.09338033
ENSG00000171135,JAGN1,0.47332263
ENSG00000171136,RLN3,0.13915277
ENSG00000171148,TADA3,0.5885698
ENSG00000171150,SOCS5,0.78217775
ENSG00000171155,C1GALT1C1,0.8526793
ENSG00000171159,C9orf16,0.26885372
ENSG00000171160,MORN4,0.4048192
ENSG00000171161,ZNF672,0.5075186
ENSG00000171163,ZNF692,0.3282441
ENSG00000171169,NAIF1,0.8096963
ENSG00000171174,RBKS,0.19991326
ENSG00000171180,OR2M4,0.148889
ENSG00000171189,GRIK1,0.5274612
ENSG00000171195,MUC7,0.14422858
ENSG00000171199,PROL1,0.078560114
ENSG00000171201,SMR3B,0.07565999
ENSG00000171202,TMEM126A,0.2978598
ENSG00000171204,TMEM126B,0.22762346
ENSG00000171206,TRIM8,0.9128403
ENSG00000171208,NETO2,0.7015834
ENSG00000171209,CSN3,0.060852587
ENSG00000171217,CLDN20,0.12078202
ENSG00000171219,CDC42BPG,0.34219003
ENSG00000171222,SCAND1,0.4112481
ENSG00000171223,JUNB,0.9351804
ENSG00000171224,C10orf35,0.5557257
ENSG00000171227,TMEM37,0.4797796
ENSG00000171234,UGT2B7,0.10447359
ENSG00000171236,LRG1,0.2720691
ENSG00000171241,SHCBP1,0.47019595
ENSG00000171243,SOSTDC1,0.7264551
ENSG00000171246,NPTX1,0.7826549
ENSG00000171262,FAM98B,0.45443696
ENSG00000171282,NA,0.8460778
ENSG00000171291,ZNF439,0.339552
ENSG00000171295,ZNF440,0.24971402
ENSG00000171298,GAA,0.2490009
ENSG00000171302,CANT1,0.33614105
ENSG00000171303,KCNK3,0.90488493
ENSG00000171307,ZDHHC16,0.54239964
ENSG00000171310,CHST11,0.82225734
ENSG00000171311,EXOSC1,0.27417827
ENSG00000171314,PGAM1,0.29593778
ENSG00000171316,CHD7,0.95427805
ENSG00000171320,ESCO2,0.36955607
ENSG00000171345,KRT19,0.58918583
ENSG00000171346,KRT15,0.22300875
ENSG00000171357,LURAP1,0.3574683
ENSG00000171360,KRT38,0.12580812
ENSG00000171365,CLCN5,0.8642372
ENSG00000171368,TPPP,0.61129725
ENSG00000171385,KCND3,0.896456
ENSG00000171388,APLN,0.32118165
ENSG00000171396,KRTAP4-4,0.14027935
ENSG00000171401,KRT13,0.37913787
ENSG00000171402,XAGE3,0.2182318
ENSG00000171403,KRT9,0.32530558
ENSG00000171405,XAGE5,0.08323431
ENSG00000171408,PDE7B,0.75260615
ENSG00000171425,ZNF581,0.44233567
ENSG00000171428,NAT1,0.21116996
ENSG00000171431,KRT20,0.17299652
ENSG00000171433,GLOD5,0.19005191
ENSG00000171435,KSR2,0.91882145
ENSG00000171443,ZNF524,0.37880826
ENSG00000171444,MCC,0.41316044
ENSG00000171446,KRT27,0.17609632
ENSG00000171448,ZBTB26,0.81903625
ENSG00000171450,CDK5R2,0.85342574
ENSG00000171451,DSEL,0.6173322
ENSG00000171453,POLR1C,0.2176106
ENSG00000171456,ASXL1,0.42852682
ENSG00000171459,OR1L6,0.065057755
ENSG00000171462,DLK2,0.7731672
ENSG00000171466,ZNF562,0.44222832
ENSG00000171467,ZNF318,0.7486872
ENSG00000171469,ZNF561,0.34582603
ENSG00000171471,NA,0.30812824
ENSG00000171475,WIPF2,0.56912076
ENSG00000171476,HOPX,0.22844541
ENSG00000171478,SPACA5B,0.18839741
ENSG00000171481,OR1L3,0.075291276
ENSG00000171484,OR1B1,0.10063398
ENSG00000171487,NLRP5,0.25121087
ENSG00000171488,LRRC8C,0.6845974
ENSG00000171489,SPACA5,0.25219715
